quarter_key,year,quarter,region_ar,city,property_type,rental_contracts,avg_rent,property_category_ar
2020Q1,2020,1,الجوف,Sakaka,Commercial,4,150.0,معرض تجاري - تجاري
2020Q1,2020,1,الجوف,Sakaka,Commercial,3,69.75613,مكتب - تجاري
2020Q2,2020,2,الجوف,Sakaka,Residential,34,10300.0,استديو - سكني
2020Q2,2020,2,الجوف,Sakaka,Residential,1,20400.0,دوبلاكس - سكني
2020Q2,2020,2,الجوف,Sakaka,Residential,24,16018.136363,دور - سكني
2020Q2,2020,2,الجوف,Sakaka,Residential,746,11801.271719,شقة - سكني
2020Q2,2020,2,الجوف,Sakaka,Residential,7,24928.571428,فيلا - سكني
2020Q2,2020,2,الجوف,Sakaka,Commercial,138,430.5244,محل - تجاري
2020Q2,2020,2,الجوف,Sakaka,Commercial,2,111.623145,معرض تجاري - تجاري
2020Q2,2020,2,الجوف,Sakaka,Commercial,2,454.285715,مكتب - تجاري
2020Q3,2020,3,الجوف,Sakaka,Residential,72,9201.785714,استديو - سكني
2020Q3,2020,3,الجوف,Sakaka,Residential,3,17090.666666,دوبلاكس - سكني
2020Q3,2020,3,الجوف,Sakaka,Residential,42,16942.5625,دور - سكني
2020Q3,2020,3,الجوف,Sakaka,Residential,1427,11581.641325,شقة - سكني
2020Q3,2020,3,الجوف,Sakaka,Residential,8,30312.5,فيلا - سكني
2020Q3,2020,3,الجوف,Sakaka,Commercial,253,446.656815,محل - تجاري
2020Q3,2020,3,الجوف,Sakaka,Commercial,7,149.782136,معرض تجاري - تجاري
2020Q3,2020,3,الجوف,Sakaka,Commercial,4,317.96875,مكتب - تجاري
2020Q4,2020,4,الجوف,Sakaka,Residential,110,9637.35849,استديو - سكني
2020Q4,2020,4,الجوف,Sakaka,Residential,2,24600.0,دوبلاكس - سكني
2020Q4,2020,4,الجوف,Sakaka,Residential,42,22134.296296,دور - سكني
2020Q4,2020,4,الجوف,Sakaka,Residential,1124,11531.512224,شقة - سكني
2020Q4,2020,4,الجوف,Sakaka,Residential,1,43636.0,فيلا - سكني
2020Q4,2020,4,الجوف,Sakaka,Commercial,389,388.084718,محل - تجاري
2020Q4,2020,4,الجوف,Sakaka,Commercial,3,429.29293,معرض تجاري - تجاري
2020Q4,2020,4,الجوف,Sakaka,Commercial,5,241.0,مكتب - تجاري
2021Q1,2021,1,الجوف,Sakaka,Residential,48,14370.731707,استديو - سكني
2021Q1,2021,1,الجوف,Sakaka,Residential,28,20261.291666,دور - سكني
2021Q1,2021,1,الجوف,Sakaka,Residential,937,11708.757853,شقة - سكني
2021Q1,2021,1,الجوف,Sakaka,Residential,2,19166.5,فيلا - سكني
2021Q1,2021,1,الجوف,Sakaka,Commercial,345,405.550718,محل - تجاري
2021Q1,2021,1,الجوف,Sakaka,Commercial,4,169.394842,معرض تجاري - تجاري
2021Q1,2021,1,الجوف,Sakaka,Commercial,5,212.740612,مكتب - تجاري
2021Q2,2021,2,الجوف,Sakaka,Residential,41,9771.428571,استديو - سكني
2021Q2,2021,2,الجوف,Sakaka,Residential,12,17190.833333,دور - سكني
2021Q2,2021,2,الجوف,Sakaka,Residential,442,12144.645251,شقة - سكني
2021Q2,2021,2,الجوف,Sakaka,Residential,1,16000.0,فيلا - سكني
2021Q2,2021,2,الجوف,Sakaka,Commercial,177,344.584673,محل - تجاري
2021Q2,2021,2,الجوف,Sakaka,Commercial,1,116.27907,معرض تجاري - تجاري
2021Q2,2021,2,الجوف,Sakaka,Commercial,1,900.0,مكتب - تجاري
2021Q3,2021,3,الجوف,Sakaka,Residential,37,9012.413793,استديو - سكني
2021Q3,2021,3,الجوف,Sakaka,Residential,1,15000.0,دوبلاكس - سكني
2021Q3,2021,3,الجوف,Sakaka,Residential,17,20240.875,دور - سكني
2021Q3,2021,3,الجوف,Sakaka,Residential,1083,12517.860227,شقة - سكني
2021Q3,2021,3,الجوف,Sakaka,Residential,5,28800.0,فيلا - سكني
2021Q3,2021,3,الجوف,Sakaka,Commercial,360,437.336926,محل - تجاري
2021Q3,2021,3,الجوف,Sakaka,Commercial,25,327.680187,معرض تجاري - تجاري
2021Q3,2021,3,الجوف,Sakaka,Commercial,6,316.011905,مكتب - تجاري
2021Q4,2021,4,الجوف,Sakaka,Residential,81,9876.75,استديو - سكني
2021Q4,2021,4,الجوف,Sakaka,Residential,1,10200.0,دوبلاكس - سكني
2021Q4,2021,4,الجوف,Sakaka,Residential,41,17922.567567,دور - سكني
2021Q4,2021,4,الجوف,Sakaka,Residential,1270,12267.997775,شقة - سكني
2021Q4,2021,4,الجوف,Sakaka,Residential,5,31600.0,فيلا - سكني
2021Q4,2021,4,الجوف,Sakaka,Commercial,445,424.185095,محل - تجاري
2021Q4,2021,4,الجوف,Sakaka,Commercial,43,425.042046,معرض تجاري - تجاري
2021Q4,2021,4,الجوف,Sakaka,Commercial,8,289.988905,مكتب - تجاري
2022Q1,2022,1,الجوف,Sakaka,Residential,119,11040.0,استديو - سكني
2022Q1,2022,1,الجوف,Sakaka,Residential,1,12000.0,دوبلاكس - سكني
2022Q1,2022,1,الجوف,Sakaka,Residential,51,21021.276595,دور - سكني
2022Q1,2022,1,الجوف,Sakaka,Residential,1460,11860.359459,شقة - سكني
2022Q1,2022,1,الجوف,Sakaka,Residential,2,33000.0,فيلا - سكني
2022Q1,2022,1,الجوف,Sakaka,Commercial,640,421.470302,محل - تجاري
2022Q1,2022,1,الجوف,Sakaka,Commercial,32,250.732209,معرض تجاري - تجاري
2022Q1,2022,1,الجوف,Sakaka,Commercial,5,352.467704,مكتب - تجاري
2022Q2,2022,2,الجوف,Sakaka,Residential,69,10248.0,استديو - سكني
2022Q2,2022,2,الجوف,Sakaka,Residential,45,17923.0,دور - سكني
2022Q2,2022,2,الجوف,Sakaka,Residential,1419,11924.345851,شقة - سكني
2022Q2,2022,2,الجوف,Sakaka,Residential,12,22283.333333,فيلا - سكني
2022Q2,2022,2,الجوف,Sakaka,Commercial,628,383.30494,محل - تجاري
2022Q2,2022,2,الجوف,Sakaka,Commercial,28,308.380922,معرض تجاري - تجاري
2022Q2,2022,2,الجوف,Sakaka,Commercial,9,258.366298,مكتب - تجاري
2022Q3,2022,3,الجوف,Sakaka,Residential,188,10450.825688,استديو - سكني
2022Q3,2022,3,الجوف,Sakaka,Residential,1,10200.0,دوبلاكس - سكني
2022Q3,2022,3,الجوف,Sakaka,Residential,87,16371.428571,دور - سكني
2022Q3,2022,3,الجوف,Sakaka,Residential,3762,10872.204259,شقة - سكني
2022Q3,2022,3,الجوف,Sakaka,Residential,21,27210.0,فيلا - سكني
2022Q3,2022,3,الجوف,Sakaka,Commercial,634,423.249237,محل - تجاري
2022Q3,2022,3,الجوف,Sakaka,Commercial,43,298.511121,معرض تجاري - تجاري
2022Q3,2022,3,الجوف,Sakaka,Commercial,7,426.707922,مكتب - تجاري
2022Q4,2022,4,الجوف,Sakaka,Residential,140,9592.038834,استديو - سكني
2022Q4,2022,4,الجوف,Sakaka,Residential,1,10200.0,دوبلاكس - سكني
2022Q4,2022,4,الجوف,Sakaka,Residential,64,18448.474576,دور - سكني
2022Q4,2022,4,الجوف,Sakaka,Residential,3025,11105.577404,شقة - سكني
2022Q4,2022,4,الجوف,Sakaka,Residential,10,30600.0,فيلا - سكني
2022Q4,2022,4,الجوف,Sakaka,Commercial,738,408.304443,محل - تجاري
2022Q4,2022,4,الجوف,Sakaka,Commercial,24,443.518711,معرض تجاري - تجاري
2022Q4,2022,4,الجوف,Sakaka,Commercial,10,275.69254,مكتب - تجاري
2023Q1,2023,1,الجوف,Sakaka,Residential,137,10631.7757,استديو - سكني
2023Q1,2023,1,الجوف,Sakaka,Residential,65,18544.230769,دور - سكني
2023Q1,2023,1,الجوف,Sakaka,Residential,3050,11165.204209,شقة - سكني
2023Q1,2023,1,الجوف,Sakaka,Residential,16,33153.846153,فيلا - سكني
2023Q1,2023,1,الجوف,Sakaka,Commercial,785,429.355114,محل - تجاري
2023Q1,2023,1,الجوف,Sakaka,Commercial,47,315.722217,معرض تجاري - تجاري
2023Q1,2023,1,الجوف,Sakaka,Commercial,15,361.94727,مكتب - تجاري
2023Q2,2023,2,الجوف,Sakaka,Residential,161,8499.682539,استديو - سكني
2023Q2,2023,2,الجوف,Sakaka,Residential,59,16844.431372,دور - سكني
2023Q2,2023,2,الجوف,Sakaka,Residential,2786,10787.797278,شقة - سكني
2023Q2,2023,2,الجوف,Sakaka,Residential,16,30186.666666,فيلا - سكني
2023Q2,2023,2,الجوف,Sakaka,Commercial,663,400.428873,محل - تجاري
2023Q2,2023,2,الجوف,Sakaka,Commercial,28,368.279409,معرض تجاري - تجاري
2023Q2,2023,2,الجوف,Sakaka,Commercial,17,331.410953,مكتب - تجاري
2023Q3,2023,3,الجوف,Sakaka,Residential,191,9568.175182,استديو - سكني
2023Q3,2023,3,الجوف,Sakaka,Residential,2,15000.0,دوبلاكس - سكني
2023Q3,2023,3,الجوف,Sakaka,Residential,95,16592.583333,دور - سكني
2023Q3,2023,3,الجوف,Sakaka,Residential,4545,10958.038863,شقة - سكني
2023Q3,2023,3,الجوف,Sakaka,Residential,20,28094.736842,فيلا - سكني
2023Q3,2023,3,الجوف,Sakaka,Commercial,961,392.864376,محل - تجاري
2023Q3,2023,3,الجوف,Sakaka,Commercial,38,250.242256,معرض تجاري - تجاري
2023Q3,2023,3,الجوف,Sakaka,Commercial,19,352.119118,مكتب - تجاري
2023Q4,2023,4,الجوف,Sakaka,Residential,207,9611.386861,استديو - سكني
2023Q4,2023,4,الجوف,Sakaka,Residential,105,19329.670329,دور - سكني
2023Q4,2023,4,الجوف,Sakaka,Residential,5036,11690.302114,شقة - سكني
2023Q4,2023,4,الجوف,Sakaka,Residential,17,25160.0,فيلا - سكني
2023Q4,2023,4,الجوف,Sakaka,Commercial,963,399.885612,محل - تجاري
2023Q4,2023,4,الجوف,Sakaka,Commercial,24,255.411246,معرض تجاري - تجاري
2023Q4,2023,4,الجوف,Sakaka,Commercial,18,349.024873,مكتب - تجاري
2024Q1,2024,1,الجوف,Sakaka,Residential,178,10312.605042,استديو - سكني
2024Q1,2024,1,الجوف,Sakaka,Residential,81,20946.268656,دور - سكني
2024Q1,2024,1,الجوف,Sakaka,Residential,4510,12697.785354,شقة - سكني
2024Q1,2024,1,الجوف,Sakaka,Residential,16,35053.333333,فيلا - سكني
2024Q1,2024,1,الجوف,Sakaka,Commercial,995,416.986532,محل - تجاري
2024Q1,2024,1,الجوف,Sakaka,Commercial,53,352.798776,معرض تجاري - تجاري
2024Q1,2024,1,الجوف,Sakaka,Commercial,18,341.503645,مكتب - تجاري
2024Q2,2024,2,الجوف,Sakaka,Residential,202,9819.568965,استديو - سكني
2024Q2,2024,2,الجوف,Sakaka,Residential,72,16859.016393,دور - سكني
2024Q2,2024,2,الجوف,Sakaka,Residential,3760,13257.734491,شقة - سكني
2024Q2,2024,2,الجوف,Sakaka,Residential,17,30177.733333,فيلا - سكني
2024Q2,2024,2,الجوف,Sakaka,Commercial,799,409.563115,محل - تجاري
2024Q2,2024,2,الجوف,Sakaka,Commercial,25,300.277566,معرض تجاري - تجاري
2024Q2,2024,2,الجوف,Sakaka,Commercial,17,329.799895,مكتب - تجاري
2024Q3,2024,3,الجوف,Sakaka,Residential,254,10821.890909,استديو - سكني
2024Q3,2024,3,الجوف,Sakaka,Residential,1,18000.0,دوبلاكس - سكني
2024Q3,2024,3,الجوف,Sakaka,Residential,98,18498.271604,دور - سكني
2024Q3,2024,3,الجوف,Sakaka,Residential,5304,13304.357093,شقة - سكني
2024Q3,2024,3,الجوف,Sakaka,Residential,20,25268.421052,فيلا - سكني
2024Q3,2024,3,الجوف,Sakaka,Commercial,809,405.561541,محل - تجاري
2024Q3,2024,3,الجوف,Sakaka,Commercial,25,295.714718,معرض تجاري - تجاري
2024Q3,2024,3,الجوف,Sakaka,Commercial,19,378.765342,مكتب - تجاري
2024Q4,2024,4,الجوف,Sakaka,Residential,214,10382.708333,استديو - سكني
2024Q4,2024,4,الجوف,Sakaka,Residential,1,18000.0,دوبلاكس - سكني
2024Q4,2024,4,الجوف,Sakaka,Residential,114,19021.212121,دور - سكني
2024Q4,2024,4,الجوف,Sakaka,Residential,4266,13043.480094,شقة - سكني
2024Q4,2024,4,الجوف,Sakaka,Residential,18,26205.882352,فيلا - سكني
2024Q4,2024,4,الجوف,Sakaka,Commercial,882,396.829395,محل - تجاري
2024Q4,2024,4,الجوف,Sakaka,Commercial,34,326.63834,معرض تجاري - تجاري
2024Q4,2024,4,الجوف,Sakaka,Commercial,19,252.774885,مكتب - تجاري
2019Q1,2019,1,نجران,Najran,Residential,11,11900.0,استديو - سكني
2019Q1,2019,1,نجران,Najran,Residential,17,20935.714285,دور - سكني
2019Q1,2019,1,نجران,Najran,Residential,254,14663.42654,شقة - سكني
2019Q1,2019,1,نجران,Najran,Commercial,2,1196.969695,محل - تجاري
2019Q2,2019,2,نجران,Najran,Residential,9,10350.0,استديو - سكني
2019Q2,2019,2,نجران,Najran,Residential,1,20000.0,دوبلاكس - سكني
2019Q2,2019,2,نجران,Najran,Residential,24,20940.045454,دور - سكني
2019Q2,2019,2,نجران,Najran,Residential,221,17237.117647,شقة - سكني
2019Q2,2019,2,نجران,Najran,Residential,1,32000.0,فيلا - سكني
2019Q2,2019,2,نجران,Najran,Commercial,1,369.23077,محل - تجاري
2019Q3,2019,3,نجران,Najran,Residential,20,12150.0,استديو - سكني
2019Q3,2019,3,نجران,Najran,Residential,2,23700.0,دوبلاكس - سكني
2019Q3,2019,3,نجران,Najran,Residential,39,18625.171428,دور - سكني
2019Q3,2019,3,نجران,Najran,Residential,480,16448.03047,شقة - سكني
2019Q3,2019,3,نجران,Najran,Residential,2,29000.0,فيلا - سكني
2019Q3,2019,3,نجران,Najran,Commercial,1,125.0,محل - تجاري
2019Q3,2019,3,نجران,Najran,Commercial,1,750.0,مكتب - تجاري
2019Q4,2019,4,نجران,Najran,Residential,13,10453.846153,استديو - سكني
2019Q4,2019,4,نجران,Najran,Residential,4,18000.0,دوبلاكس - سكني
2019Q4,2019,4,نجران,Najran,Residential,33,19132.5,دور - سكني
2019Q4,2019,4,نجران,Najran,Residential,465,14960.66,شقة - سكني
2019Q4,2019,4,نجران,Najran,Commercial,17,394.016178,محل - تجاري
2019Q4,2019,4,نجران,Najran,Commercial,1,375.0,مكتب - تجاري
2020Q1,2020,1,نجران,Najran,Residential,33,8480.0,استديو - سكني
2020Q1,2020,1,نجران,Najran,Residential,7,18966.6,دوبلاكس - سكني
2020Q1,2020,1,نجران,Najran,Residential,32,19413.793103,دور - سكني
2020Q1,2020,1,نجران,Najran,Residential,601,12534.131725,شقة - سكني
2020Q1,2020,1,نجران,Najran,Residential,1,10000.0,فيلا - سكني
2020Q1,2020,1,نجران,Najran,Commercial,41,382.805403,محل - تجاري
2020Q2,2020,2,نجران,Najran,Residential,285,7900.0,استديو - سكني
2020Q2,2020,2,نجران,Najran,Residential,5,22000.0,دوبلاكس - سكني
2020Q2,2020,2,نجران,Najran,Residential,41,19137.142857,دور - سكني
2020Q2,2020,2,نجران,Najran,Residential,1249,9891.937095,شقة - سكني
2020Q2,2020,2,نجران,Najran,Commercial,13,256.873779,محل - تجاري
2020Q2,2020,2,نجران,Najran,Commercial,1,82.75862,مكتب - تجاري
2020Q3,2020,3,نجران,Najran,Residential,201,9936.526946,استديو - سكني
2020Q3,2020,3,نجران,Najran,Residential,6,19133.333333,دوبلاكس - سكني
2020Q3,2020,3,نجران,Najran,Residential,66,17315.847457,دور - سكني
2020Q3,2020,3,نجران,Najran,Residential,2755,10074.712164,شقة - سكني
2020Q3,2020,3,نجران,Najran,Residential,2,30000.0,فيلا - سكني
2020Q3,2020,3,نجران,Najran,Commercial,221,396.281649,محل - تجاري
2020Q3,2020,3,نجران,Najran,Commercial,2,927.083335,معرض تجاري - تجاري
2020Q3,2020,3,نجران,Najran,Commercial,6,372.916666,مكتب - تجاري
2020Q4,2020,4,نجران,Najran,Residential,108,13721.428571,استديو - سكني
2020Q4,2020,4,نجران,Najran,Residential,9,35562.5,دوبلاكس - سكني
2020Q4,2020,4,نجران,Najran,Residential,48,20193.931818,دور - سكني
2020Q4,2020,4,نجران,Najran,Residential,1091,14860.538461,شقة - سكني
2020Q4,2020,4,نجران,Najran,Residential,1,27272.0,فيلا - سكني
2020Q4,2020,4,نجران,Najran,Commercial,374,434.586949,محل - تجاري
2020Q4,2020,4,نجران,Najran,Commercial,2,386.666665,معرض تجاري - تجاري
2020Q4,2020,4,نجران,Najran,Commercial,9,217.719532,مكتب - تجاري
2021Q1,2021,1,نجران,Najran,Residential,175,13475.466666,استديو - سكني
2021Q1,2021,1,نجران,Najran,Residential,7,17428.571428,دوبلاكس - سكني
2021Q1,2021,1,نجران,Najran,Residential,76,20684.294117,دور - سكني
2021Q1,2021,1,نجران,Najran,Residential,1072,14910.957369,شقة - سكني
2021Q1,2021,1,نجران,Najran,Residential,3,20466.666666,فيلا - سكني
2021Q1,2021,1,نجران,Najran,Commercial,428,492.555343,محل - تجاري
2021Q1,2021,1,نجران,Najran,Commercial,9,270.841418,مكتب - تجاري
